,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
19716,19716,2009,21,581,9,1,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,4.0,3.0,,3.0,2.0,3.0,,,,4.0,1.0,4.0,4.0,3.0,4.0,,Possui Filtro,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2110,2,0.0354710597,5,0.0502630041,13,6548540,750,906.0,865.0,332,210016,70,1.0,1.0,865.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19726,19726,2009,21,581,19,1,8.0,7.0,1.0,2.0,3.0,6.0,3.0,1.0,1.0,,,4.0,3.0,,3.0,4.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2110,2,0.0354710597,5,0.0502630041,13,6548540,750,907.0,667.0,332,210016,70,1.0,8.0,83.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19733,19733,2009,21,590,3,1,3.0,3.0,1.0,2.0,6.0,6.0,8.0,2.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,3.0,3.0,4.0,4.0,3.0,4.0,,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2110,2,0.0354710597,5,0.0153906098,4,6548540,750,907.0,448.0,332,210016,70,1.0,3.0,149.0,2.0,8.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19746,19746,2009,21,590,16,1,3.0,3.0,1.0,2.0,5.0,6.0,5.0,2.0,4.0,,,,3.0,,3.0,2.0,3.0,,,,3.0,3.0,4.0,4.0,3.0,4.0,,Possui Filtro,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2110,2,0.0354710597,5,0.0153906098,4,6548540,750,906.0,930.0,332,210016,70,1.0,3.0,310.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19750,19750,2009,21,590,20,1,8.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,,,,1.0,4.0,,,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2110,2,0.0354710597,5,0.0153906098,4,6548540,750,906.0,857.0,332,210016,70,1.0,8.0,107.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19758,19758,2009,21,603,8,1,6.0,6.0,1.0,2.0,6.0,6.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,3.0,3.0,4.0,4.0,3.0,4.0,,Possui Filtro,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2110,2,0.0354710597,5,0.03526203,9,6548540,750,906.0,600.0,332,210016,70,1.0,6.0,100.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19790,19790,2009,21,620,1,1,5.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,5.0,,,,3.0,,1.0,,3.0,,,,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0153836611,14,6548540,750,907.0,1349.0,323,210008,58,1.0,5.0,269.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,20120710,Nordeste,Sim
19805,19805,2009,21,620,16,1,9.0,6.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0153836611,14,6548540,750,906.0,1260.0,323,210008,58,1.0,9.0,140.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19809,19809,2009,21,620,20,1,4.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0153836611,14,6548540,750,907.0,640.0,323,210008,58,1.0,4.0,160.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19814,19814,2009,21,638,5,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0307673221,29,6548540,750,906.0,25.0,323,210008,58,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19820,19820,2009,21,638,11,1,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,1.0,3.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0307673221,29,6548540,750,907.0,0.0,323,210008,58,1.0,1.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19821,19821,2009,21,638,12,1,5.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0307673221,29,6548540,750,907.0,50.0,323,210008,58,1.0,5.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19826,19826,2009,21,638,17,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2105,2,0.12489467619999997,5,0.0307673221,29,6548540,750,906.0,2435.0,323,210008,58,1.0,4.0,608.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19840,19840,2009,21,646,10,1,6.0,4.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0319459091,30,6548540,750,907.0,1009.0,323,210008,58,1.0,6.0,168.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19844,19844,2009,21,646,14,1,3.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0319459091,30,6548540,750,906.0,1025.0,323,210008,58,1.0,3.0,341.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19852,19852,2009,21,654,4,1,9.0,8.0,1.0,2.0,1.0,1.0,7.0,4.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,3010.0,323,210008,58,1.0,9.0,334.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19856,19856,2009,21,654,8,1,5.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,634.0,323,210008,58,1.0,5.0,126.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19886,19886,2009,21,662,16,1,3.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.06848659,25,6548540,750,907.0,1230.0,329,210013,66,1.0,3.0,410.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,20120710,Nordeste,Sim
19952,19952,2009,21,700,1,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,4.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2108,2,0.048686892300000006,5,0.0202745849,7,6548540,750,906.0,556.0,329,210013,66,1.0,3.0,185.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
19970,19970,2009,21,719,2,1,10.0,6.0,1.0,2.0,3.0,6.0,4.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2106,2,0.0245452657,5,0.1322259136,24,6548540,750,907.0,951.0,325,210010,61,1.0,10.0,95.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
19992,19992,2009,21,719,24,1,5.0,4.0,1.0,2.0,1.0,1.0,9.0,4.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2106,2,0.0245452657,5,0.1322259136,24,6548540,750,906.0,1365.0,325,210010,61,1.0,5.0,273.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20013,20013,2009,21,743,1,1,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,4.0,1.0,4.0,4.0,1.0,,4.0,Possui Filtro,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,906.0,62.0,325,210010,61,1.0,1.0,62.0,1.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste,Não
20030,20030,2009,21,743,18,1,6.0,6.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,4.0,1.0,,4.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,907.0,590.0,325,210010,61,1.0,6.0,98.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
20034,20034,2009,21,743,22,1,6.0,6.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,,4.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,907.0,955.0,325,210010,61,1.0,6.0,159.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste,Não
20181,20181,2009,21,824,14,1,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0012410965,19,6548540,750,906.0,262.0,157,210002,7,1.0,3.0,87.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20279,20279,2009,21,883,4,1,6.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0014237328,21,6548540,750,906.0,1327.0,157,210002,13,1.0,6.0,221.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20316,20316,2009,21,905,5,1,3.0,3.0,1.0,4.0,1.0,2.0,6.0,2.0,3.0,300.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0017225920999999998,26,6548540,750,907.0,1200.0,157,210002,15,1.0,3.0,400.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
20323,20323,2009,21,905,12,1,8.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0017225920999999998,26,6548540,750,907.0,844.0,157,210002,15,1.0,8.0,105.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20355,20355,2009,21,921,7,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0015690116,24,6548540,750,906.0,505.0,157,210002,17,1.0,4.0,126.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20357,20357,2009,21,921,9,1,9.0,8.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0015690116,24,6548540,750,906.0,1421.0,157,210002,17,1.0,9.0,157.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20454,20454,2009,21,980,4,1,4.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.000946388,14,6548540,750,907.0,340.0,157,210002,23,1.0,4.0,85.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20490,20490,2009,21,999,21,1,7.0,7.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,2102,1,1.0,20,0.0006101712,9,6548540,750,906.0,502.0,157,210002,24,1.0,7.0,71.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20492,20492,2009,21,1006,1,1,7.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0019176809,29,6548540,750,906.0,1655.0,157,210002,25,1.0,7.0,236.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20533,20533,2009,21,1022,11,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2110,2,0.2334152557,5,0.0137373976,24,6548540,750,907.0,112.0,333,210016,71,1.0,4.0,28.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20541,20541,2009,21,1022,19,1,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2110,2,0.2334152557,5,0.0137373976,24,6548540,750,907.0,1100.0,333,210016,71,1.0,1.0,1100.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20544,20544,2009,21,1022,22,1,4.0,4.0,1.0,2.0,1.0,1.0,7.0,4.0,3.0,120.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2110,2,0.2334152557,5,0.0137373976,24,6548540,750,907.0,0.0,333,210016,71,1.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20556,20556,2009,21,1030,1,1,5.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2110,2,0.2334152557,5,0.0123223867,22,6548540,750,907.0,762.0,333,210016,71,1.0,5.0,152.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
20564,20564,2009,21,1030,9,1,7.0,6.0,1.0,2.0,1.0,1.0,9.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2110,2,0.2334152557,5,0.0123223867,22,6548540,750,906.0,1865.0,333,210016,71,1.0,7.0,266.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
