,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
19856,19856,2009,21,654,8,1,5.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,634.0,323,210008,58,1.0,5.0,126.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19857,19857,2009,21,654,9,1,5.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,906.0,884.0,323,210008,58,1.0,5.0,176.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19858,19858,2009,21,654,10,1,6.0,4.0,1.0,2.0,3.0,6.0,5.0,4.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,,4.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,112.0,323,210008,58,1.0,6.0,18.0,1.0,4.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19859,19859,2009,21,654,11,1,7.0,3.0,1.0,2.0,3.0,6.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,906.0,112.0,323,210008,58,1.0,7.0,16.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19863,19863,2009,21,654,15,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,465.0,323,210008,58,1.0,6.0,77.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19865,19865,2009,21,654,17,1,4.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,134.0,323,210008,58,1.0,4.0,33.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19866,19866,2009,21,654,18,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,906.0,900.0,323,210008,58,1.0,3.0,300.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19867,19867,2009,21,654,19,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,906.0,90.0,323,210008,58,1.0,4.0,22.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19869,19869,2009,21,654,21,1,3.0,3.0,1.0,2.0,3.0,6.0,6.0,3.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2105,2,0.12489467619999997,5,0.0148874139,14,6548540,750,907.0,55.0,323,210008,58,1.0,3.0,18.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19873,19873,2009,21,662,3,1,3.0,3.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.06848659,25,6548540,750,906.0,1124.0,329,210013,66,1.0,3.0,374.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19874,19874,2009,21,662,4,1,4.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,4.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.06848659,25,6548540,750,906.0,615.0,329,210013,66,1.0,4.0,153.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19883,19883,2009,21,662,13,1,5.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.06848659,25,6548540,750,906.0,967.0,329,210013,66,1.0,5.0,193.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19894,19894,2009,21,670,5,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,4.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0349616858,13,6548540,750,906.0,366.0,329,210013,66,1.0,6.0,61.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19906,19906,2009,21,670,17,1,3.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,150.0,,,1.0,2.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,1.0,2.0,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0349616858,13,6548540,750,907.0,542.0,329,210013,66,1.0,3.0,180.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,20120710,Nordeste
19910,19910,2009,21,670,21,1,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,4.0,,3.0,3.0,1.0,4.0,4.0,1.0,,4.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0349616858,13,6548540,750,906.0,234.0,329,210013,66,1.0,5.0,46.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19920,19920,2009,21,689,10,1,6.0,6.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,4.0,4.0,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0450191571,16,6548540,750,906.0,1246.0,329,210013,66,1.0,6.0,207.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19922,19922,2009,21,689,12,1,4.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,4.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0450191571,16,6548540,750,907.0,177.0,329,210013,66,1.0,4.0,44.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,20120710,Nordeste
19930,19930,2009,21,689,20,1,4.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,,4.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2108,2,0.048686892300000006,5,0.0450191571,16,6548540,750,906.0,214.0,329,210013,66,1.0,4.0,53.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19938,19938,2009,21,697,5,1,6.0,4.0,1.0,2.0,3.0,6.0,5.0,2.0,1.0,,,4.0,3.0,,3.0,4.0,1.0,4.0,,4.0,3.0,1.0,4.0,4.0,1.0,,4.0,4.0,1.0,4.0,3.0,1.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2108,2,0.048686892300000006,5,0.0419859515,15,6548540,750,907.0,632.0,329,210013,66,1.0,6.0,105.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19952,19952,2009,21,700,1,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,4.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2108,2,0.048686892300000006,5,0.0202745849,7,6548540,750,906.0,556.0,329,210013,66,1.0,3.0,185.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19964,19964,2009,21,700,13,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,4.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2108,2,0.048686892300000006,5,0.0202745849,7,6548540,750,906.0,1742.0,329,210013,66,1.0,6.0,290.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
19999,19999,2009,21,727,3,1,9.0,7.0,1.0,2.0,3.0,6.0,4.0,3.0,1.0,,,4.0,3.0,,3.0,4.0,3.0,,,,3.0,3.0,4.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.07674418599999999,14,6548540,750,906.0,585.0,325,210010,61,1.0,9.0,65.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20024,20024,2009,21,743,12,1,9.0,3.0,1.0,2.0,3.0,6.0,5.0,3.0,5.0,,,,3.0,,3.0,2.0,3.0,,,,3.0,3.0,4.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,907.0,617.0,325,210010,61,1.0,9.0,68.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20030,20030,2009,21,743,18,1,6.0,6.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,4.0,1.0,,4.0,2.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,907.0,590.0,325,210010,61,1.0,6.0,98.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20034,20034,2009,21,743,22,1,6.0,6.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,,4.0,2.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,907.0,955.0,325,210010,61,1.0,6.0,159.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste
20035,20035,2009,21,743,23,1,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,,,,3.0,,3.0,2.0,3.0,,,,4.0,3.0,4.0,4.0,1.0,,4.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2106,2,0.0245452657,5,0.0704318937,13,6548540,750,906.0,0.0,325,210010,61,1.0,4.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,20120710,Nordeste
20082,20082,2009,21,778,20,1,8.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2103,2,0.1802498203,5,0.0443768136,60,6548540,750,907.0,750.0,319,210004,51,1.0,8.0,93.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20178,20178,2009,21,824,11,1,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0012410965,19,6548540,750,906.0,330.0,157,210002,7,1.0,2.0,165.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20277,20277,2009,21,883,2,1,12.0,10.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0014237328,21,6548540,750,906.0,1872.0,157,210002,13,1.0,12.0,156.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20279,20279,2009,21,883,4,1,6.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0014237328,21,6548540,750,906.0,1327.0,157,210002,13,1.0,6.0,221.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20284,20284,2009,21,883,9,1,5.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0014237328,21,6548540,750,907.0,1184.0,157,210002,13,1.0,5.0,236.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20333,20333,2009,21,913,6,1,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0011912866,18,6548540,750,907.0,712.0,157,210002,16,1.0,4.0,178.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20344,20344,2009,21,913,17,1,7.0,7.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0011912866,18,6548540,750,906.0,1468.0,157,210002,16,1.0,7.0,209.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20355,20355,2009,21,921,7,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0015690116,24,6548540,750,906.0,505.0,157,210002,17,1.0,4.0,126.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20357,20357,2009,21,921,9,1,9.0,8.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0015690116,24,6548540,750,906.0,1421.0,157,210002,17,1.0,9.0,157.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20363,20363,2009,21,921,15,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0015690116,24,6548540,750,906.0,90.0,157,210002,17,1.0,2.0,45.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,20120710,Nordeste
20393,20393,2009,21,948,12,1,10.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.0011082701,17,6548540,750,906.0,2012.0,157,210002,19,1.0,10.0,201.0,2.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
20451,20451,2009,21,980,1,1,5.0,5.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2102,1,1.0,20,0.000946388,14,6548540,750,907.0,452.0,157,210002,23,1.0,5.0,90.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste
