,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
116887,116887,2009,41,2660,7,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,160.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,4111,1,1.0,17,0.0054335825,51,7428481,550,634.0,90.0,233,410011,167,1.0,2.0,45.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
116983,116983,2009,41,2717,11,1,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,4126,2,0.1367433492,5,0.0335251162,25,7428481,550,634.0,1165.0,674,410041,334,1.0,2.0,582.0,4.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117164,117164,2009,41,2822,10,1,5.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,3.0,2.0,,1.0,2.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,4112,1,1.0,11,0.0015742323000000002,10,7428481,550,634.0,257.0,234,410012,177,1.0,5.0,51.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
117211,117211,2009,41,2849,4,1,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4140,2,0.0597670833,5,0.0524069648,17,7428481,550,634.0,465.0,703,410068,384,1.0,2.0,232.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
117316,117316,2009,41,2881,16,1,4.0,4.0,1.0,2.0,2.0,1.0,6.0,4.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,2,0,3,26,9,4140,2,0.0597670833,5,0.0303857972,10,7428481,550,634.0,1145.0,703,410068,384,1.0,4.0,286.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117352,117352,2009,41,2911,7,1,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,,8.0,8,0,3,26,9,4137,2,0.0455055933,5,0.0277866496,7,7428481,550,635.0,350.0,697,410062,374,1.0,3.0,116.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117365,117365,2009,41,2920,8,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,4137,2,0.0455055933,5,0.025870329,7,7428481,550,634.0,465.0,697,410062,374,1.0,4.0,116.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
117416,117416,2009,41,2962,3,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,3.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4129,2,0.0425159536,5,0.0767113863,18,7428481,550,634.0,350.0,681,410047,346,1.0,2.0,175.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117442,117442,2009,41,2970,12,1,10.0,6.0,1.0,2.0,2.0,1.0,8.0,4.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,3.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,4129,2,0.0425159536,5,0.0357757138,8,7428481,550,634.0,1010.0,681,410047,346,1.0,10.0,101.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117498,117498,2009,41,3012,16,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,,,3.0,,3.0,4.0,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,4132,2,0.1048672917,5,0.032945256400000004,19,7428481,550,634.0,0.0,686,410053,356,1.0,1.0,0.0,0.0,9.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
117511,117511,2009,41,3039,3,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,6.0,1.0,4.0,3.0,,8.0,8,0,3,26,9,4132,2,0.1048672917,5,0.0248947238,14,7428481,550,634.0,150.0,686,410053,356,1.0,2.0,75.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
117689,117689,2009,41,3152,9,1,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,26,9,4113,1,1.0,4,0.0081394777,18,7428481,550,634.0,1695.0,235,410013,180,1.0,4.0,423.0,3.0,4.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,20120710,Sul,
117720,117720,2009,41,3179,1,1,5.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,,3.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,4113,1,1.0,4,0.0045000738,10,7428481,550,634.0,520.0,235,410013,182,1.0,5.0,104.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
117818,117818,2009,41,3217,12,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,230.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,1.0,2.0,2.0,1,0,3,26,9,4120,2,0.2933182772,5,0.0146620479,24,7428481,550,634.0,1980.0,663,410030,317,1.0,4.0,495.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,20120710,Sul,Sim
117935,117935,2009,41,3284,10,1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,1.0,2.0,,,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,4114,1,1.0,6,0.0158964996,33,3229964,350,395.0,400.0,108,410014,183,1.0,2.0,200.0,2.0,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
117943,117943,2009,41,3292,1,1,3.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,4.0,2.0,1,0,1,26,9,4114,1,1.0,6,0.014794762,31,3229964,350,396.0,1170.0,108,410014,184,1.0,3.0,390.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
117989,117989,2009,41,3314,12,1,5.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,50.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,4114,1,1.0,6,0.0114895492,24,3229964,350,395.0,441.0,108,410014,186,1.0,5.0,88.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
118001,118001,2009,41,3322,8,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,4114,1,1.0,6,0.0115839839,24,3229964,350,396.0,1165.0,108,410014,187,1.0,2.0,582.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
118033,118033,2009,41,3349,5,1,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,4115,1,1.0,4,0.0178241887,25,3229964,350,396.0,312.0,109,410015,189,1.0,4.0,78.0,1.0,4.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118088,118088,2009,41,3373,1,1,3.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,5,0,1,26,9,4115,1,1.0,4,0.1005986407,141,3229964,350,396.0,222.0,109,410015,192,1.0,3.0,74.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118095,118095,2009,41,3373,8,1,6.0,3.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,2.0,5,0,1,26,9,4115,1,1.0,4,0.1005986407,141,3229964,350,396.0,597.0,109,410015,192,1.0,6.0,99.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,20120710,Sul,Sim
118262,118262,2009,41,3462,13,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4116,1,1.0,10,0.0035185037,19,7428481,550,634.0,0.0,236,410016,201,1.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118266,118266,2009,41,3462,17,1,8.0,8.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,2.0,1,0,2,26,9,4116,1,1.0,10,0.0035185037,19,7428481,550,634.0,3350.0,236,410016,201,1.0,8.0,418.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
118540,118540,2009,41,3675,6,1,5.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,1.0,4.0,3.0,,2.0,1,0,3,26,9,4130,2,0.0556342483,5,0.0736663844,23,7428481,550,634.0,1120.0,683,410049,349,1.0,5.0,224.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,Sim,6.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118608,118608,2009,41,3705,17,1,2.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,2.0,1,0,1,26,9,4118,1,1.0,6,0.0104144397,22,3229964,350,396.0,1165.0,111,410018,217,1.0,2.0,582.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,4.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
118733,118733,2009,41,3799,7,1,6.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,,97.0,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4135,2,0.06329982349999999,5,0.159013146,55,7428481,550,634.0,450.0,693,410059,368,1.0,6.0,75.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118759,118759,2009,41,3810,1,1,8.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,4.0,1.0,2.0,8.0,1,0,3,26,9,4135,2,0.06329982349999999,5,0.0516837745,18,7428481,550,634.0,1182.0,693,410059,368,1.0,8.0,147.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118770,118770,2009,41,3810,12,1,6.0,5.0,1.0,2.0,1.0,4.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4135,2,0.06329982349999999,5,0.0516837745,18,7428481,550,634.0,1294.0,693,410059,368,1.0,6.0,215.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
118914,118914,2009,41,3896,16,1,4.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,4117,1,1.0,12,0.0078876842,33,3229964,350,395.0,1200.0,110,410017,209,1.0,4.0,300.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119007,119007,2009,41,3942,12,1,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,4.0,1.0,4.0,,,1.0,4.0,,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,8,0,1,26,9,4117,1,1.0,12,0.005816786500000001,24,3229964,350,395.0,302.0,110,410017,214,1.0,4.0,75.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119051,119051,2009,41,3977,1,1,5.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4126,2,0.3398211217,5,0.0106845346,20,7428481,550,634.0,1452.0,675,410041,335,1.0,5.0,290.0,3.0,4.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
119101,119101,2009,41,3993,25,1,5.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,,250.0,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4126,2,0.3398211217,5,0.0116805505,22,7428481,550,634.0,2057.0,675,410041,335,1.0,5.0,411.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
119125,119125,2009,41,4019,6,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4132,2,0.254525994,5,0.013434089,19,7428481,550,634.0,560.0,687,410053,357,1.0,4.0,140.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119167,119167,2009,41,4035,7,1,1.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4132,2,0.254525994,5,0.0137489505,19,7428481,550,634.0,1666.0,687,410053,357,1.0,1.0,1666.0,6.0,8.0,1.0,3.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,Sim,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
119187,119187,2009,41,4043,13,1,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,2.0,1.0,4.0,3.0,,6.0,1,0,3,26,9,4132,2,0.254525994,5,0.0184718724,26,7428481,550,634.0,900.0,687,410053,357,1.0,3.0,300.0,3.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119240,119240,2009,41,4086,4,1,3.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4134,2,0.4789053202,5,0.0108613119,29,7428481,550,634.0,922.0,691,410057,364,1.0,3.0,307.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,Sim,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119357,119357,2009,41,4167,3,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4122,2,0.0886349975,5,0.0278995616,14,7428481,550,634.0,985.0,667,410034,323,1.0,4.0,246.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119372,119372,2009,41,4175,6,1,3.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4122,2,0.0886349975,5,0.0360037199,18,7428481,550,634.0,1280.0,667,410034,323,1.0,3.0,426.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
119373,119373,2009,41,4175,7,1,6.0,6.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4122,2,0.0886349975,5,0.0360037199,18,7428481,550,634.0,2114.0,667,410034,323,1.0,6.0,352.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
